Vt,W,L,T,Vgs,Vds,Ids
10.0,1000,10,25,20.0,10.0,0.014615
-21.0,1000,10,80,-20.0,1.0,2.6485e-10
-20.8,1000,10,80,-19.8,1.0,2.6485e-10
-20.6,1000,10,80,-19.6,1.0,2.6485e-10
-20.4,1000,10,80,-19.4,1.0,2.6485e-10
-20.2,1000,10,80,-19.2,1.0,2.6485e-10
-20.0,1000,10,80,-19.0,1.0,2.6485e-10
-19.8,1000,10,80,-18.8,1.0,2.6485e-10
-19.6,1000,10,80,-18.6,1.0,2.6485e-10
-19.4,1000,10,80,-18.4,1.0,2.6485e-10
-19.2,1000,10,80,-18.2,1.0,2.6485e-10
-19.0,1000,10,80,-18.0,1.0,2.6485e-10
-18.8,1000,10,80,-17.8,1.0,2.6485e-10
-18.6,1000,10,80,-17.6,1.0,2.6485e-10
-18.4,1000,10,80,-17.4,1.0,2.6485e-10
-18.2,1000,10,80,-17.2,1.0,2.6485e-10
-18.0,1000,10,80,-17.0,1.0,2.6485e-10
-17.8,1000,10,80,-16.8,1.0,2.6485e-10
-17.6,1000,10,80,-16.6,1.0,2.6485e-10
-17.4,1000,10,80,-16.4,1.0,2.6485e-10
-17.2,1000,10,80,-16.2,1.0,2.6485e-10
-17.0,1000,10,80,-16.0,1.0,2.6485e-10
-16.8,1000,10,80,-15.8,1.0,2.6485e-10
-16.6,1000,10,80,-15.6,1.0,2.6485e-10
-16.4,1000,10,80,-15.4,1.0,2.6485e-10
-16.2,1000,10,80,-15.2,1.0,2.6485e-10
-16.0,1000,10,80,-15.0,1.0,2.6485e-10
-15.8,1000,10,80,-14.8,1.0,2.6485e-10
-15.6,1000,10,80,-14.6,1.0,2.6485e-10
-15.4,1000,10,80,-14.4,1.0,2.6485e-10
-15.2,1000,10,80,-14.2,1.0,2.6485e-10
-15.0,1000,10,80,-14.0,1.0,2.6485e-10
-14.8,1000,10,80,-13.8,1.0,2.6485e-10
-14.6,1000,10,80,-13.6,1.0,2.6485e-10
-14.4,1000,10,80,-13.4,1.0,2.6485e-10
-14.2,1000,10,80,-13.2,1.0,2.6485e-10
-14.0,1000,10,80,-13.0,1.0,2.6485e-10
-13.8,1000,10,80,-12.8,1.0,2.6485e-10
-13.6,1000,10,80,-12.6,1.0,2.6485e-10
-13.4,1000,10,80,-12.4,1.0,2.6485e-10
-13.2,1000,10,80,-12.2,1.0,2.6485e-10
-13.0,1000,10,80,-12.0,1.0,2.6485e-10
-12.8,1000,10,80,-11.8,1.0,2.6485e-10
-12.6,1000,10,80,-11.6,1.0,2.6485e-10
-12.4,1000,10,80,-11.4,1.0,2.6485e-10
-12.2,1000,10,80,-11.2,1.0,2.6485e-10
-12.0,1000,10,80,-11.0,1.0,2.6485e-10
-11.8,1000,10,80,-10.8,1.0,2.6485e-10
-11.6,1000,10,80,-10.6,1.0,2.6485e-10
-11.4,1000,10,80,-10.4,1.0,2.6485e-10
-11.2,1000,10,80,-10.2,1.0,2.6485e-10
-11.0,1000,10,80,-10.0,1.0,2.6485e-10
-10.8,1000,10,80,-9.8,1.0,2.6485e-10
-10.6,1000,10,80,-9.6,1.0,2.6485e-10
-10.4,1000,10,80,-9.4,1.0,2.6485e-10
-10.2,1000,10,80,-9.2,1.0,2.6485e-10
-10.0,1000,10,80,-9.0,1.0,2.6485e-10
-9.8,1000,10,80,-8.8,1.0,2.6485e-10
-9.6,1000,10,80,-8.6,1.0,2.6485e-10
-9.4,1000,10,80,-8.4,1.0,2.6485e-10
-9.2,1000,10,80,-8.2,1.0,2.6485e-10
-9.0,1000,10,80,-8.0,1.0,2.6485e-10
-8.8,1000,10,80,-7.8,1.0,2.6485e-10
-8.6,1000,10,80,-7.6,1.0,2.6485e-10
-8.4,1000,10,80,-7.4,1.0,2.6485e-10
-8.2,1000,10,80,-7.2,1.0,2.6485e-10
-8.0,1000,10,80,-7.0,1.0,2.6485e-10
-7.8,1000,10,80,-6.8,1.0,2.6485e-10
-7.6,1000,10,80,-6.6,1.0,2.6485e-10
-7.4,1000,10,80,-6.4,1.0,2.6485e-10
-7.2,1000,10,80,-6.2,1.0,2.6485e-10
-7.0,1000,10,80,-6.0,1.0,2.6485e-10
-6.8,1000,10,80,-5.8,1.0,2.6485e-10
-6.6,1000,10,80,-5.6,1.0,2.6485e-10
-6.4,1000,10,80,-5.4,1.0,2.6485e-10
-6.2,1000,10,80,-5.2,1.0,2.6485e-10
-6.0,1000,10,80,-5.0,1.0,2.6485e-10
-5.8,1000,10,80,-4.8,1.0,2.6485e-10
-5.6,1000,10,80,-4.6,1.0,2.6485e-10
-5.4,1000,10,80,-4.4,1.0,2.6485e-10
-5.2,1000,10,80,-4.2,1.0,2.6485e-10
-5.0,1000,10,80,-4.0,1.0,2.6485e-10
-4.8,1000,10,80,-3.8,1.0,2.6485e-10
-4.6,1000,10,80,-3.6,1.0,2.6485e-10
-4.4,1000,10,80,-3.4,1.0,2.6485e-10
-4.2,1000,10,80,-3.2,1.0,2.6485e-10
-4.0,1000,10,80,-3.0,1.0,2.6485e-10
-3.8,1000,10,80,-2.8,1.0,2.6485e-10
-3.6,1000,10,80,-2.6,1.0,2.6485e-10
-3.4,1000,10,80,-2.4,1.0,2.6485e-10
-3.2,1000,10,80,-2.2,1.0,2.6485e-10
-3.0,1000,10,80,-2.0,1.0,2.6485e-10
-2.8,1000,10,80,-1.8,1.0,2.6485e-10
-2.6,1000,10,80,-1.6,1.0,2.6485e-10
-2.4,1000,10,80,-1.4,1.0,2.6485e-10
-2.2,1000,10,80,-1.2,1.0,2.6485e-10
-2.0,1000,10,80,-1.0,1.0,2.6485e-10
-1.8,1000,10,80,-0.8,1.0,2.6486e-10
-1.6,1000,10,80,-0.6,1.0,2.6497e-10
-20.4,1000,10,80,-0.4,20.0,2.7148e-10
-20.2,1000,10,80,-0.2,20.0,3.4537e-10
-20.00000000000004,1000,10,80,-3.7581e-14,20.0,1.249e-09
-19.8,1000,10,80,0.2,20.0,1.2248e-08
-19.6,1000,10,80,0.4,20.0,1.3391e-07
-19.4,1000,10,80,0.6,20.0,9.0794e-07
-0.19999999999999996,1000,10,80,0.8,1.0,1.627e-06
0.0,1000,10,80,1.0,1.0,3.8762e-06
0.19999999999999996,1000,10,80,1.2,1.0,6.957e-06
0.3999999999999999,1000,10,80,1.4,1.0,1.0958e-05
0.6000000000000001,1000,10,80,1.6,1.0,1.5999e-05
0.8,1000,10,80,1.8,1.0,2.2178e-05
-3.0,1000,10,80,2.0,5.0,3.5251e-05
-2.8,1000,10,80,2.2,5.0,4.6933e-05
-2.6,1000,10,80,2.4,5.0,6.1012e-05
-2.4,1000,10,80,2.6,5.0,7.7711e-05
-2.2,1000,10,80,2.8,5.0,9.7236e-05
-2.0,1000,10,80,3.0,5.0,0.00011977
-1.7999999999999998,1000,10,80,3.2,5.0,0.00014549
-1.6,1000,10,80,3.4,5.0,0.00017454
-1.4,1000,10,80,3.6,5.0,0.00020705
-1.2000000000000002,1000,10,80,3.8,5.0,0.00024313
-1.0,1000,10,80,4.0,5.0,0.00028287
-0.7999999999999998,1000,10,80,4.2,5.0,0.00032635
-0.5999999999999996,1000,10,80,4.4,5.0,0.00037362
-0.40000000000000036,1000,10,80,4.6,5.0,0.00042471
-0.20000000000000018,1000,10,80,4.8,5.0,0.00047966
0.0,1000,10,80,5.0,5.0,0.00053845
0.20000000000000018,1000,10,80,5.2,5.0,0.00060109
0.40000000000000036,1000,10,80,5.4,5.0,0.00066754
0.5999999999999996,1000,10,80,5.6,5.0,0.00073778
0.7999999999999998,1000,10,80,5.8,5.0,0.00081174
1.0,1000,10,80,6.0,5.0,0.00088937
1.2000000000000002,1000,10,80,6.2,5.0,0.00097059
1.4000000000000004,1000,10,80,6.4,5.0,0.0010553
1.5999999999999996,1000,10,80,6.6,5.0,0.0011435
1.7999999999999998,1000,10,80,6.8,5.0,0.001235
2.0,1000,10,80,7.0,5.0,0.0013297
2.2,1000,10,80,7.2,5.0,0.0014275
2.4000000000000004,1000,10,80,7.4,5.0,0.0015283
2.5999999999999996,1000,10,80,7.6,5.0,0.001632
2.8,1000,10,80,7.8,5.0,0.0017384
3.0,1000,10,80,8.0,5.0,0.0018475
3.1999999999999993,1000,10,80,8.2,5.0,0.0019592
3.4000000000000004,1000,10,80,8.4,5.0,0.0020732
3.5999999999999996,1000,10,80,8.6,5.0,0.0021895
3.8000000000000007,1000,10,80,8.8,5.0,0.0023079
4.0,1000,10,80,9.0,5.0,0.0024284
4.199999999999999,1000,10,80,9.2,5.0,0.0025508
4.4,1000,10,80,9.4,5.0,0.002675
4.6,1000,10,80,9.6,5.0,0.0028009
4.800000000000001,1000,10,80,9.8,5.0,0.0029284
5.0,1000,10,80,10.0,5.0,0.0030573
5.199999999999999,1000,10,80,10.2,5.0,0.0031876
5.4,1000,10,80,10.4,5.0,0.0033191
5.6,1000,10,80,10.6,5.0,0.0034518
5.800000000000001,1000,10,80,10.8,5.0,0.0035856
6.0,1000,10,80,11.0,5.0,0.0037203
6.199999999999999,1000,10,80,11.2,5.0,0.0038559
6.4,1000,10,80,11.4,5.0,0.0039923
6.6,1000,10,80,11.6,5.0,0.0041295
6.800000000000001,1000,10,80,11.8,5.0,0.0042672
7.0,1000,10,80,12.0,5.0,0.0044055
7.199999999999999,1000,10,80,12.2,5.0,0.0045443
7.4,1000,10,80,12.4,5.0,0.0046835
7.6,1000,10,80,12.6,5.0,0.0048231
2.8000000000000007,1000,10,80,12.8,10.0,0.0060003
3.0,1000,10,80,13.0,10.0,0.0061997
3.1999999999999993,1000,10,80,13.2,10.0,0.0064009
3.4000000000000004,1000,10,80,13.4,10.0,0.006604
3.5999999999999996,1000,10,80,13.6,10.0,0.0068089
3.8000000000000007,1000,10,80,13.8,10.0,0.0070154
4.0,1000,10,80,14.0,10.0,0.0072235
4.199999999999999,1000,10,80,14.2,10.0,0.0074332
4.4,1000,10,80,14.4,10.0,0.0076443
4.6,1000,10,80,14.6,10.0,0.0078569
4.800000000000001,1000,10,80,14.8,10.0,0.0080708
5.0,1000,10,80,15.0,10.0,0.0082859
5.199999999999999,1000,10,80,15.2,10.0,0.0085023
5.4,1000,10,80,15.4,10.0,0.0087198
5.6,1000,10,80,15.6,10.0,0.0089384
5.800000000000001,1000,10,80,15.8,10.0,0.0091581
6.0,1000,10,80,16.0,10.0,0.0093787
6.199999999999999,1000,10,80,16.2,10.0,0.0096002
6.399999999999999,1000,10,80,16.4,10.0,0.0098226
6.600000000000001,1000,10,80,16.6,10.0,0.010046
6.800000000000001,1000,10,80,16.8,10.0,0.01027
7.0,1000,10,80,17.0,10.0,0.010494
7.199999999999999,1000,10,80,17.2,10.0,0.01072
7.399999999999999,1000,10,80,17.4,10.0,0.010946
7.600000000000001,1000,10,80,17.6,10.0,0.011172
7.800000000000001,1000,10,80,17.8,10.0,0.011399
8.0,1000,10,80,18.0,10.0,0.011627
8.2,1000,10,80,18.2,10.0,0.011855
8.399999999999999,1000,10,80,18.4,10.0,0.012083
8.600000000000001,1000,10,80,18.6,10.0,0.012312
8.8,1000,10,80,18.8,10.0,0.01254
9.0,1000,10,80,19.0,10.0,0.01277
9.2,1000,10,80,19.2,10.0,0.012999
9.399999999999999,1000,10,80,19.4,10.0,0.013229
9.600000000000001,1000,10,80,19.6,10.0,0.013458
9.8,1000,10,80,19.8,10.0,0.013688
10.0,1000,10,80,20.0,10.0,0.013918
-21.0,1000,12,0,-20.0,1.0,9.5612e-13
-20.8,1000,12,0,-19.8,1.0,9.5612e-13
-20.6,1000,12,0,-19.6,1.0,9.5612e-13
-20.4,1000,12,0,-19.4,1.0,9.5612e-13
-20.2,1000,12,0,-19.2,1.0,9.5612e-13
-20.0,1000,12,0,-19.0,1.0,9.5612e-13
-19.8,1000,12,0,-18.8,1.0,9.5612e-13
-19.6,1000,12,0,-18.6,1.0,9.5612e-13
-19.4,1000,12,0,-18.4,1.0,9.5612e-13
-19.2,1000,12,0,-18.2,1.0,9.5612e-13
-19.0,1000,12,0,-18.0,1.0,9.5612e-13
-18.8,1000,12,0,-17.8,1.0,9.5612e-13
-18.6,1000,12,0,-17.6,1.0,9.5612e-13
-18.4,1000,12,0,-17.4,1.0,9.5612e-13
-18.2,1000,12,0,-17.2,1.0,9.5612e-13
-18.0,1000,12,0,-17.0,1.0,9.5612e-13
-17.8,1000,12,0,-16.8,1.0,9.5612e-13
-17.6,1000,12,0,-16.6,1.0,9.5612e-13
-17.4,1000,12,0,-16.4,1.0,9.5612e-13
-17.2,1000,12,0,-16.2,1.0,9.5612e-13
-17.0,1000,12,0,-16.0,1.0,9.5612e-13
-16.8,1000,12,0,-15.8,1.0,9.5612e-13
-16.6,1000,12,0,-15.6,1.0,9.5612e-13
-16.4,1000,12,0,-15.4,1.0,9.5612e-13
-16.2,1000,12,0,-15.2,1.0,9.5612e-13
-16.0,1000,12,0,-15.0,1.0,9.5612e-13
-15.8,1000,12,0,-14.8,1.0,9.5612e-13
-15.6,1000,12,0,-14.6,1.0,9.5612e-13
-15.4,1000,12,0,-14.4,1.0,9.5612e-13
-15.2,1000,12,0,-14.2,1.0,9.5612e-13
-15.0,1000,12,0,-14.0,1.0,9.5612e-13
-14.8,1000,12,0,-13.8,1.0,9.5612e-13
-14.6,1000,12,0,-13.6,1.0,9.5612e-13
-14.4,1000,12,0,-13.4,1.0,9.5612e-13
-14.2,1000,12,0,-13.2,1.0,9.5612e-13
-14.0,1000,12,0,-13.0,1.0,9.5612e-13
-13.8,1000,12,0,-12.8,1.0,9.5612e-13
-13.6,1000,12,0,-12.6,1.0,9.5612e-13
-13.4,1000,12,0,-12.4,1.0,9.5612e-13
-13.2,1000,12,0,-12.2,1.0,9.5612e-13
-13.0,1000,12,0,-12.0,1.0,9.5612e-13
-12.8,1000,12,0,-11.8,1.0,9.5612e-13
-12.6,1000,12,0,-11.6,1.0,9.5612e-13
-12.4,1000,12,0,-11.4,1.0,9.5612e-13
-12.2,1000,12,0,-11.2,1.0,9.5612e-13
-12.0,1000,12,0,-11.0,1.0,9.5612e-13
-11.8,1000,12,0,-10.8,1.0,9.5612e-13
-11.6,1000,12,0,-10.6,1.0,9.5612e-13
-11.4,1000,12,0,-10.4,1.0,9.5612e-13
-11.2,1000,12,0,-10.2,1.0,9.5612e-13
-11.0,1000,12,0,-10.0,1.0,9.5612e-13
-10.8,1000,12,0,-9.8,1.0,9.5612e-13
-10.6,1000,12,0,-9.6,1.0,9.5612e-13
-10.4,1000,12,0,-9.4,1.0,9.5612e-13
-10.2,1000,12,0,-9.2,1.0,9.5612e-13
-10.0,1000,12,0,-9.0,1.0,9.5612e-13
-9.8,1000,12,0,-8.8,1.0,9.5612e-13
-9.6,1000,12,0,-8.6,1.0,9.5612e-13
-9.4,1000,12,0,-8.4,1.0,9.5612e-13
-9.2,1000,12,0,-8.2,1.0,9.5612e-13
-9.0,1000,12,0,-8.0,1.0,9.5612e-13
-8.8,1000,12,0,-7.8,1.0,9.5612e-13
-8.6,1000,12,0,-7.6,1.0,9.5612e-13
-8.4,1000,12,0,-7.4,1.0,9.5612e-13
-8.2,1000,12,0,-7.2,1.0,9.5612e-13
-8.0,1000,12,0,-7.0,1.0,9.5612e-13
-7.8,1000,12,0,-6.8,1.0,9.5612e-13
-7.6,1000,12,0,-6.6,1.0,9.5612e-13
-7.4,1000,12,0,-6.4,1.0,9.5612e-13
-7.2,1000,12,0,-6.2,1.0,9.5612e-13
-7.0,1000,12,0,-6.0,1.0,9.5612e-13
-6.8,1000,12,0,-5.8,1.0,9.5612e-13
-6.6,1000,12,0,-5.6,1.0,9.5612e-13
-6.4,1000,12,0,-5.4,1.0,9.5612e-13
-6.2,1000,12,0,-5.2,1.0,9.5612e-13
-6.0,1000,12,0,-5.0,1.0,9.5612e-13
-5.8,1000,12,0,-4.8,1.0,9.5612e-13
-5.6,1000,12,0,-4.6,1.0,9.5612e-13
-5.4,1000,12,0,-4.4,1.0,9.5612e-13
-5.2,1000,12,0,-4.2,1.0,9.5612e-13
-5.0,1000,12,0,-4.0,1.0,9.5612e-13
-4.8,1000,12,0,-3.8,1.0,9.5612e-13
-4.6,1000,12,0,-3.6,1.0,9.5612e-13
-4.4,1000,12,0,-3.4,1.0,9.5612e-13
-4.2,1000,12,0,-3.2,1.0,9.5612e-13
-4.0,1000,12,0,-3.0,1.0,9.5612e-13
-3.8,1000,12,0,-2.8,1.0,9.5612e-13
-3.6,1000,12,0,-2.6,1.0,9.5612e-13
-3.4,1000,12,0,-2.4,1.0,9.5612e-13
-3.2,1000,12,0,-2.2,1.0,9.5612e-13
-3.0,1000,12,0,-2.0,1.0,9.5612e-13
-2.8,1000,12,0,-1.8,1.0,9.5612e-13
-2.6,1000,12,0,-1.6,1.0,9.5612e-13
-2.4,1000,12,0,-1.4,1.0,9.5612e-13
-2.2,1000,12,0,-1.2,1.0,9.5612e-13
-2.0,1000,12,0,-1.0,1.0,9.5612e-13
-1.8,1000,12,0,-0.8,1.0,9.5615e-13
-1.6,1000,12,0,-0.6,1.0,9.5668e-13
-20.4,1000,12,0,-0.4,20.0,1.0251e-12
-20.2,1000,12,0,-0.2,20.0,2.6921e-12
-20.00000000000004,1000,12,0,-3.7581e-14,20.0,4.5284e-11
-19.8,1000,12,0,0.2,20.0,1.1458e-09
-19.6,1000,12,0,0.4,20.0,2.8557e-08
-19.4,1000,12,0,0.6,20.0,4.1277e-07
-0.19999999999999996,1000,12,0,0.8,1.0,1.0259e-06
0.0,1000,12,0,1.0,1.0,2.735e-06
0.19999999999999996,1000,12,0,1.2,1.0,5.2512e-06
0.3999999999999999,1000,12,0,1.4,1.0,8.7504e-06
0.6000000000000001,1000,12,0,1.6,1.0,1.3406e-05
0.8,1000,12,0,1.8,1.0,1.9348e-05
1.0,1000,12,0,2.0,1.0,2.6657e-05
-2.8,1000,12,0,2.2,5.0,4.2075e-05
-2.6,1000,12,0,2.4,5.0,5.5911e-05
-2.4,1000,12,0,2.6,5.0,7.2493e-05
-2.2,1000,12,0,2.8,5.0,9.2018e-05
-2.0,1000,12,0,3.0,5.0,0.00011466
-1.7999999999999998,1000,12,0,3.2,5.0,0.00014056
-1.6,1000,12,0,3.4,5.0,0.00016986
-1.4,1000,12,0,3.6,5.0,0.00020265
-1.2000000000000002,1000,12,0,3.8,5.0,0.00023901
-1.0,1000,12,0,4.0,5.0,0.00027901
-0.7999999999999998,1000,12,0,4.2,5.0,0.00032269
-0.5999999999999996,1000,12,0,4.4,5.0,0.00037007
-0.40000000000000036,1000,12,0,4.6,5.0,0.00042115
-0.20000000000000018,1000,12,0,4.8,5.0,0.00047593
0.0,1000,12,0,5.0,5.0,0.00053439
0.20000000000000018,1000,12,0,5.2,5.0,0.00059647
0.40000000000000036,1000,12,0,5.4,5.0,0.00066213
0.5999999999999996,1000,12,0,5.6,5.0,0.00073131
0.7999999999999998,1000,12,0,5.8,5.0,0.00080392
1.0,1000,12,0,6.0,5.0,0.00087989
1.2000000000000002,1000,12,0,6.2,5.0,0.00095913
1.4000000000000004,1000,12,0,6.4,5.0,0.0010415
1.5999999999999996,1000,12,0,6.6,5.0,0.001127
1.7999999999999998,1000,12,0,6.8,5.0,0.0012154
2.0,1000,12,0,7.0,5.0,0.0013066
2.2,1000,12,0,7.2,5.0,0.0014005
2.4000000000000004,1000,12,0,7.4,5.0,0.0014971
2.5999999999999996,1000,12,0,7.6,5.0,0.0015961
2.8,1000,12,0,7.8,5.0,0.0016974
3.0,1000,12,0,8.0,5.0,0.001801
3.1999999999999993,1000,12,0,8.2,5.0,0.0019066
3.4000000000000004,1000,12,0,8.4,5.0,0.0020143
3.5999999999999996,1000,12,0,8.6,5.0,0.0021238
3.8000000000000007,1000,12,0,8.8,5.0,0.002235
4.0,1000,12,0,9.0,5.0,0.0023478
4.199999999999999,1000,12,0,9.2,5.0,0.0024622
4.4,1000,12,0,9.4,5.0,0.0025779
4.6,1000,12,0,9.6,5.0,0.0026949
4.800000000000001,1000,12,0,9.8,5.0,0.0028131
5.0,1000,12,0,10.0,5.0,0.0029324
5.199999999999999,1000,12,0,10.2,5.0,0.0030526
5.4,1000,12,0,10.4,5.0,0.0031737
5.6,1000,12,0,10.6,5.0,0.0032956
5.800000000000001,1000,12,0,10.8,5.0,0.0034183
6.0,1000,12,0,11.0,5.0,0.0035415
6.199999999999999,1000,12,0,11.2,5.0,0.0036653
6.4,1000,12,0,11.4,5.0,0.0037895
6.6,1000,12,0,11.6,5.0,0.0039142
6.800000000000001,1000,12,0,11.8,5.0,0.0040391
7.0,1000,12,0,12.0,5.0,0.0041643
7.199999999999999,1000,12,0,12.2,5.0,0.0042897
7.4,1000,12,0,12.4,5.0,0.0044153
7.6,1000,12,0,12.6,5.0,0.0045409
2.8000000000000007,1000,12,0,12.8,10.0,0.0056536
3.0,1000,12,0,13.0,10.0,0.005835
3.1999999999999993,1000,12,0,13.2,10.0,0.0060179
3.4000000000000004,1000,12,0,13.4,10.0,0.0062022
3.5999999999999996,1000,12,0,13.6,10.0,0.0063879
3.8000000000000007,1000,12,0,13.8,10.0,0.0065749
4.0,1000,12,0,14.0,10.0,0.0067631
4.199999999999999,1000,12,0,14.2,10.0,0.0069525
4.4,1000,12,0,14.4,10.0,0.0071431
4.6,1000,12,0,14.6,10.0,0.0073347
4.800000000000001,1000,12,0,14.8,10.0,0.0075273
5.0,1000,12,0,15.0,10.0,0.0077208
5.199999999999999,1000,12,0,15.2,10.0,0.0079153
5.4,1000,12,0,15.4,10.0,0.0081106
5.6,1000,12,0,15.6,10.0,0.0083066
5.800000000000001,1000,12,0,15.8,10.0,0.0085034
6.0,1000,12,0,16.0,10.0,0.0087009
6.199999999999999,1000,12,0,16.2,10.0,0.0088991
6.399999999999999,1000,12,0,16.4,10.0,0.0090978
6.600000000000001,1000,12,0,16.6,10.0,0.0092971
6.800000000000001,1000,12,0,16.8,10.0,0.0094968
7.0,1000,12,0,17.0,10.0,0.009697
7.199999999999999,1000,12,0,17.2,10.0,0.0098976
7.399999999999999,1000,12,0,17.4,10.0,0.010099
7.600000000000001,1000,12,0,17.6,10.0,0.0103
7.800000000000001,1000,12,0,17.8,10.0,0.010502
8.0,1000,12,0,18.0,10.0,0.010703
8.2,1000,12,0,18.2,10.0,0.010905
8.399999999999999,1000,12,0,18.4,10.0,0.011108
8.600000000000001,1000,12,0,18.6,10.0,0.01131
8.8,1000,12,0,18.8,10.0,0.011512
9.0,1000,12,0,19.0,10.0,0.011715
9.2,1000,12,0,19.2,10.0,0.011918
9.399999999999999,1000,12,0,19.4,10.0,0.01212
9.600000000000001,1000,12,0,19.6,10.0,0.012323
9.8,1000,12,0,19.8,10.0,0.012525
10.0,1000,12,0,20.0,10.0,0.012727
-21.0,1000,12,25,-20.0,1.0,7.6665e-12
-20.8,1000,12,25,-19.8,1.0,7.6665e-12
-20.6,1000,12,25,-19.6,1.0,7.6665e-12
-20.4,1000,12,25,-19.4,1.0,7.6665e-12
-20.2,1000,12,25,-19.2,1.0,7.6665e-12
-20.0,1000,12,25,-19.0,1.0,7.6665e-12
-19.8,1000,12,25,-18.8,1.0,7.6665e-12
-19.6,1000,12,25,-18.6,1.0,7.6665e-12
-19.4,1000,12,25,-18.4,1.0,7.6665e-12
-19.2,1000,12,25,-18.2,1.0,7.6665e-12
-19.0,1000,12,25,-18.0,1.0,7.6665e-12
-18.8,1000,12,25,-17.8,1.0,7.6665e-12
-18.6,1000,12,25,-17.6,1.0,7.6665e-12
-18.4,1000,12,25,-17.4,1.0,7.6665e-12
-18.2,1000,12,25,-17.2,1.0,7.6665e-12
-18.0,1000,12,25,-17.0,1.0,7.6665e-12
-17.8,1000,12,25,-16.8,1.0,7.6665e-12
-17.6,1000,12,25,-16.6,1.0,7.6665e-12
-17.4,1000,12,25,-16.4,1.0,7.6665e-12
-17.2,1000,12,25,-16.2,1.0,7.6665e-12
-17.0,1000,12,25,-16.0,1.0,7.6665e-12
-16.8,1000,12,25,-15.8,1.0,7.6665e-12
-16.6,1000,12,25,-15.6,1.0,7.6665e-12
-16.4,1000,12,25,-15.4,1.0,7.6665e-12
-16.2,1000,12,25,-15.2,1.0,7.6665e-12
-16.0,1000,12,25,-15.0,1.0,7.6665e-12
-15.8,1000,12,25,-14.8,1.0,7.6665e-12
-15.6,1000,12,25,-14.6,1.0,7.6665e-12
-15.4,1000,12,25,-14.4,1.0,7.6665e-12
-15.2,1000,12,25,-14.2,1.0,7.6665e-12
-15.0,1000,12,25,-14.0,1.0,7.6665e-12
-14.8,1000,12,25,-13.8,1.0,7.6665e-12
-14.6,1000,12,25,-13.6,1.0,7.6665e-12
-14.4,1000,12,25,-13.4,1.0,7.6665e-12
-14.2,1000,12,25,-13.2,1.0,7.6665e-12
-14.0,1000,12,25,-13.0,1.0,7.6665e-12
-13.8,1000,12,25,-12.8,1.0,7.6665e-12
-13.6,1000,12,25,-12.6,1.0,7.6665e-12
-13.4,1000,12,25,-12.4,1.0,7.6665e-12
-13.2,1000,12,25,-12.2,1.0,7.6665e-12
-13.0,1000,12,25,-12.0,1.0,7.6665e-12
-12.8,1000,12,25,-11.8,1.0,7.6665e-12
-12.6,1000,12,25,-11.6,1.0,7.6665e-12
-12.4,1000,12,25,-11.4,1.0,7.6665e-12
-12.2,1000,12,25,-11.2,1.0,7.6665e-12
-12.0,1000,12,25,-11.0,1.0,7.6665e-12
-11.8,1000,12,25,-10.8,1.0,7.6665e-12
-11.6,1000,12,25,-10.6,1.0,7.6665e-12
-11.4,1000,12,25,-10.4,1.0,7.6665e-12
-11.2,1000,12,25,-10.2,1.0,7.6665e-12
-11.0,1000,12,25,-10.0,1.0,7.6665e-12
-10.8,1000,12,25,-9.8,1.0,7.6665e-12
-10.6,1000,12,25,-9.6,1.0,7.6665e-12
-10.4,1000,12,25,-9.4,1.0,7.6665e-12
-10.2,1000,12,25,-9.2,1.0,7.6665e-12
-10.0,1000,12,25,-9.0,1.0,7.6665e-12
-9.8,1000,12,25,-8.8,1.0,7.6665e-12
-9.6,1000,12,25,-8.6,1.0,7.6665e-12
-9.4,1000,12,25,-8.4,1.0,7.6665e-12
-9.2,1000,12,25,-8.2,1.0,7.6665e-12
-9.0,1000,12,25,-8.0,1.0,7.6665e-12
-8.8,1000,12,25,-7.8,1.0,7.6665e-12
-8.6,1000,12,25,-7.6,1.0,7.6665e-12
-8.4,1000,12,25,-7.4,1.0,7.6665e-12
-8.2,1000,12,25,-7.2,1.0,7.6665e-12
-8.0,1000,12,25,-7.0,1.0,7.6665e-12
-7.8,1000,12,25,-6.8,1.0,7.6665e-12
-7.6,1000,12,25,-6.6,1.0,7.6665e-12
-7.4,1000,12,25,-6.4,1.0,7.6665e-12
-7.2,1000,12,25,-6.2,1.0,7.6665e-12
-7.0,1000,12,25,-6.0,1.0,7.6665e-12
-6.8,1000,12,25,-5.8,1.0,7.6665e-12
-6.6,1000,12,25,-5.6,1.0,7.6665e-12
-6.4,1000,12,25,-5.4,1.0,7.6665e-12
-6.2,1000,12,25,-5.2,1.0,7.6665e-12
-6.0,1000,12,25,-5.0,1.0,7.6665e-12
-5.8,1000,12,25,-4.8,1.0,7.6665e-12
-5.6,1000,12,25,-4.6,1.0,7.6665e-12
-5.4,1000,12,25,-4.4,1.0,7.6665e-12
-5.2,1000,12,25,-4.2,1.0,7.6665e-12
-5.0,1000,12,25,-4.0,1.0,7.6665e-12
-4.8,1000,12,25,-3.8,1.0,7.6665e-12
-4.6,1000,12,25,-3.6,1.0,7.6665e-12
-4.4,1000,12,25,-3.4,1.0,7.6665e-12
-4.2,1000,12,25,-3.2,1.0,7.6665e-12
-4.0,1000,12,25,-3.0,1.0,7.6665e-12
-3.8,1000,12,25,-2.8,1.0,7.6665e-12
-3.6,1000,12,25,-2.6,1.0,7.6665e-12
